job,sex,year,count,perc
Bus Driver,men,1980,246381,0.001917319522546
Bus Driver,men,1990,272749,0.00182898745656
Bus Driver,men,2000,317367,0.00188771447899
Bus Driver,women,1850,0,0.0
Bus Driver,women,1860,0,0.0
Bus Driver,women,1870,0,0.0
Bus Driver,women,1880,0,0.0
Bus Driver,women,1900,0,0.0
Bus Driver,women,1910,0,0.0
Bus Driver,women,1920,201,4.787029237e-06
Bus Driver,women,1930,0,0.0
Bus Driver,women,1940,0,0.0
Bus Driver,women,1950,5339,8.7897915666e-05
Bus Driver,women,1960,23108,0.000265891884318
Bus Driver,women,1970,83046,0.00076006430353
Bus Driver,women,1980,216409,0.001684079537605
Bus Driver,women,1990,251743,0.001688126406611
Bus Driver,women,2000,303925,0.001807760803823
Buyer - Farm,men,1850,404,7.4728987189e-05
Buyer - Farm,men,1860,4919,0.000583204516153
Buyer - Farm,men,1870,12366,0.000941881580213
Buyer - Farm,men,1880,23831,0.001301722380104
Buyer - Farm,men,1900,45443,0.001530594493302
Buyer - Farm,men,1910,0,0.0
Buyer - Farm,men,1920,60344,0.001437156678014
Buyer - Farm,men,1930,51566,0.001058194413252
Buyer - Farm,men,1940,38019,0.000730695116323
Buyer - Farm,men,1950,28490,0.000469041321848
Buyer - Farm,men,1960,21507,0.000247469999828
Buyer - Farm,men,1970,23538,0.000215427516996
Buyer - Farm,men,1980,20732,0.00016133495822
Buyer - Farm,men,1990,16759,0.000112381716466
Buyer - Farm,men,2000,12935,7.6938014304e-05
Buyer - Farm,women,1850,0,0.0
Buyer - Farm,women,1860,0,0.0
Buyer - Farm,women,1870,0,0.0
Buyer - Farm,women,1880,100,5.462306995e-06
Buyer - Farm,women,1900,505,1.7009225163000003e-05
Buyer - Farm,women,1910,0,0.0
Buyer - Farm,women,1920,403,9.597874539e-06
Buyer - Farm,women,1930,506,1.0383709675000002e-05
Buyer - Farm,women,1940,505,9.705700669e-06
Buyer - Farm,women,1950,166,2.7329188980000003e-06
Buyer - Farm,women,1960,597,6.8693722920000005e-06
Buyer - Farm,women,1970,1103,1.0095018746e-05
Buyer - Farm,women,1980,2223,1.7299228831e-05
Buyer - Farm,women,1990,3951,2.649443056e-05
Buyer - Farm,women,2000,3870,2.3018949776e-05
Buyer - Store,men,1850,0,0.0
Buyer - Store,men,1860,100,1.1856160116e-05
Buyer - Store,men,1870,0,0.0
Buyer - Store,men,1880,99,5.407683925000001e-06
Buyer - Store,men,1900,5429,0.000182857590919
Buyer - Store,men,1910,0,0.0
Buyer - Store,men,1920,33604,0.000800315077024
Buyer - Store,men,1930,42965,0.000881691869941
Buyer - Store,men,1940,53514,0.00102849676359
Buyer - Store,men,1950,102591,0.001688993269561
Buyer - Store,men,1960,195651,0.002251255541753
Buyer - Store,men,1970,544178,0.004980496021079
Buyer - Store,men,1980,700449,0.005450844595354
Buyer - Store,men,1990,560069,0.003755684441769
Buyer - Store,men,2000,825260,0.004908686948962
Buyer - Store,women,1850,0,0.0
Buyer - Store,women,1860,0,0.0
Buyer - Store,women,1870,0,0.0
Buyer - Store,women,1880,0,0.0
Buyer - Store,women,1900,604,2.0343706928000003e-05
Buyer - Store,women,1910,0,0.0
Buyer - Store,women,1920,7972,0.000189861677003
Buyer - Store,women,1930,10614,0.000217811649192
Buyer - Store,women,1940,19293,0.000370796203983
Buyer - Store,women,1950,35223,0.000579889170919
Buyer - Store,women,1960,75217,0.000865483376441
Buyer - Store,women,1970,150434,0.001376821441578
Buyer - Store,women,1980,232898,0.001812395769811
Buyer - Store,women,1990,359754,0.002412421506393
Buyer - Store,women,2000,735183,0.004372904535781
Cabinet Maker,men,1850,38303,0.007085010881946
Cabinet Maker,men,1860,35416,0.004198977667025
Cabinet Maker,men,1870,30948,0.002357217462755
Cabinet Maker,men,1880,36108,0.001972329809945
Cabinet Maker,men,1900,36590,0.001232410987609
Cabinet Maker,men,1910,40555,0.001041770970062
Cabinet Maker,men,1920,53790,0.001281066182393
Cabinet Maker,men,1930,61678,0.001265704437431
Cabinet Maker,men,1940,74244,0.00142691097126
Cabinet Maker,men,1950,70956,0.001168174658937
Cabinet Maker,men,1960,75927,0.00087365298168
Cabinet Maker,men,1970,82235,0.000752641764815
Cabinet Maker,men,1980,78786,0.000613107081728
Cabinet Maker,men,1990,75521,0.000506425181052
Cabinet Maker,men,2000,94810,0.000563934529277
Cabinet Maker,women,1850,101,1.8682246797e-05
Cabinet Maker,women,1860,500,5.9280800584e-05
Cabinet Maker,women,1870,100,7.616703705e-06
Cabinet Maker,women,1880,200,1.0924613991e-05
Cabinet Maker,women,1900,302,1.0171853464e-05
Cabinet Maker,women,1910,1008,2.5893358101e-05
Cabinet Maker,women,1920,504,1.2003297191e-05
Cabinet Maker,women,1930,506,1.0383709675000002e-05
Cabinet Maker,women,1940,4667,8.969604955100001e-05
Cabinet Maker,women,1950,559,9.203022074e-06
Cabinet Maker,women,1960,1395,1.6051548321e-05
Cabinet Maker,women,1970,6113,5.5948186396e-05
Cabinet Maker,women,1980,8669,6.746154509e-05
Cabinet Maker,women,1990,6140,4.117332413e-05
Cabinet Maker,women,2000,7648,4.5490679041e-05
Car Washer,men,1850,0,0.0
Car Washer,men,1860,0,0.0
Car Washer,men,1870,0,0.0
Car Washer,men,1880,0,0.0
Car Washer,men,1900,0,0.0
Car Washer,men,1910,0,0.0
Car Washer,men,1920,27553,0.00065620406253
Car Washer,men,1930,69245,0.001420988095754
Car Washer,men,1940,54742,0.001052097952544
Car Washer,men,1950,90099,0.001483332890743
Car Washer,men,1960,110112,0.001267002214216
Car Washer,men,1970,0,0.0
Car Washer,men,1980,0,0.0
Car Washer,men,1990,0,0.0
Car Washer,men,2000,0,0.0
Car Washer,women,1850,0,0.0
Car Washer,women,1860,0,0.0
Car Washer,women,1870,0,0.0
Car Washer,women,1880,0,0.0
Car Washer,women,1900,0,0.0
Car Washer,women,1910,0,0.0
Car Washer,women,1920,101,2.405422651e-06
Car Washer,women,1930,506,1.0383709675000002e-05
Car Washer,women,1940,482,9.263658856e-06
Car Washer,women,1950,8613,0.000141798978767
Car Washer,women,1960,5875,6.7600606732e-05
Car Washer,women,1970,0,0.0
Car Washer,women,1980,0,0.0
Car Washer,women,1990,0,0.0
Car Washer,women,2000,0,0.0
Carpenter,men,1850,219647,0.040628707547368
Carpenter,men,1860,273528,0.03242991764474
Carpenter,men,1870,352340,0.026836693835702
Carpenter,men,1880,387029,0.021140712141719
Carpenter,men,1900,600594,0.020228987283195
Carpenter,men,1910,816886,0.020984049331779
Carpenter,men,1920,840929,0.020027620444215
Carpenter,men,1930,852292,0.017490025071938
Carpenter,men,1940,741073,0.014242837053566
Carpenter,men,1950,973660,0.016029721777167
Carpenter,men,1960,1100617,0.012664234379576
Carpenter,men,1970,1111775,0.01017533043202
Carpenter,men,1980,1531584,0.01191867840304
Carpenter,men,1990,1604105,0.010756732101696
Carpenter,men,2000,1712796,0.010187794599805
Carpenter,women,1850,707,0.000130775727581
Carpenter,women,1860,804,9.532352734e-05
Carpenter,women,1870,302,2.300244519e-05
Carpenter,women,1880,798,4.3589209824e-05
Carpenter,women,1900,1103,3.7150842288e-05
Carpenter,women,1910,2519,6.4707707399e-05
Carpenter,women,1920,3129,7.452047006300001e-05
Carpenter,women,1930,506,1.0383709675000002e-05
Carpenter,women,1940,1903,3.6574155195000005e-05
Carpenter,women,1950,5723,9.4219848541e-05
Carpenter,women,1960,3792,4.3632595868e-05
Carpenter,women,1970,15824,0.000144826452075
Carpenter,women,1980,28434,0.000221271377679
Carpenter,women,1990,31003,0.000207898463846
Carpenter,women,2000,35826,0.000213094804829
Cashier,men,1850,101,1.8682246797e-05
Cashier,men,1860,600,7.1136960701e-05
Cashier,men,1870,604,4.600489038e-05
Cashier,men,1880,2495,0.000136284559538
Cashier,men,1900,12054,0.000405998416087
Cashier,men,1910,0,0.0
Cashier,men,1920,27251,0.000649011610641
Cashier,men,1930,32354,0.000663941784244
Cashier,men,1940,0,0.0
Cashier,men,1950,47193,0.000776955672236
Cashier,men,1960,131521,0.001513344578392
Cashier,men,1970,185135,0.001694416405776
Cashier,men,1980,390848,0.003041551502543
Cashier,men,1990,766005,0.005136640415409
Cashier,men,2000,976286,0.00580699700295
Cashier,women,1850,0,0.0
Cashier,women,1860,0,0.0
Cashier,women,1870,101,7.692870742000001e-06
Cashier,women,1880,599,3.2719218903000005e-05
Cashier,women,1900,13373,0.000450424491317
Cashier,women,1910,0,0.0
Cashier,women,1920,57119,0.001360349865628
Cashier,women,1930,79874,0.001639107562427
Cashier,women,1940,0,0.0
Cashier,women,1950,197824,0.003256849085765
Cashier,women,1960,710621,0.008176750767114
Cashier,women,1970,1236998,0.011321412510398
Cashier,women,1980,2318015,0.018038628843356
Cashier,women,1990,3286285,0.022037015877902
Cashier,women,2000,3347118,0.019908821999416
Cement / Concrete Finisher,men,1850,102,1.8867219537000003e-05
Cement / Concrete Finisher,men,1860,101,1.1974721718e-05
Cement / Concrete Finisher,men,1870,0,0.0
Cement / Concrete Finisher,men,1880,499,2.7256911907000003e-05
Cement / Concrete Finisher,men,1900,502,1.6908180261000003e-05
Cement / Concrete Finisher,men,1910,0,0.0
Cement / Concrete Finisher,men,1920,7972,0.000189861677003
Cement / Concrete Finisher,men,1930,20726,0.000425321673371
Cement / Concrete Finisher,men,1940,30773,0.000591432726127
Cement / Concrete Finisher,men,1950,36637,0.000603168371659
Cement / Concrete Finisher,men,1960,54904,0.000631752121197
Cement / Concrete Finisher,men,1970,88343,0.000808544189567
Cement / Concrete Finisher,men,1980,85759,0.000667370474728
Cement / Concrete Finisher,men,1990,88695,0.000594766772599
Cement / Concrete Finisher,men,2000,116125,0.000690717194518
Cement / Concrete Finisher,women,1850,0,0.0
Cement / Concrete Finisher,women,1860,0,0.0
Cement / Concrete Finisher,women,1870,0,0.0
Cement / Concrete Finisher,women,1880,0,0.0
Cement / Concrete Finisher,women,1900,0,0.0
Cement / Concrete Finisher,women,1910,0,0.0
Cement / Concrete Finisher,women,1920,0,0.0
Cement / Concrete Finisher,women,1930,0,0.0
Cement / Concrete Finisher,women,1940,101,1.941140133e-06
Cement / Concrete Finisher,women,1950,175,2.8810892e-06
Cement / Concrete Finisher,women,1960,299,3.440439389e-06
Cement / Concrete Finisher,women,1970,1201,1.0991946975e-05
Cement / Concrete Finisher,women,1980,1180,9.182676572e-06
Cement / Concrete Finisher,women,1990,1386,9.294173818e-06
Cement / Concrete Finisher,women,2000,1620,9.635839441e-06
Chainman,men,1850,0,0.0
Chainman,men,1860,0,0.0
Chainman,men,1870,0,0.0
Chainman,men,1880,0,0.0
Chainman,men,1900,302,1.0171853464e-05
Chainman,men,1910,0,0.0
Chainman,men,1920,2020,4.8108453029e-05
Chainman,men,1930,3536,7.256284073300001e-05
Chainman,men,1940,13526,0.000259959024261
Chainman,men,1950,12715,0.000209331709628
Chainman,men,1960,14249,0.000163955922609
Chainman,men,1970,16531,0.000151297148588
Chainman,men,1980,13886,0.000108059870241
Chainman,men,1990,5411,3.6284830109000005e-05
Chainman,men,2000,0,0.0
Chainman,women,1850,0,0.0
Chainman,women,1860,0,0.0
Chainman,women,1870,0,0.0
Chainman,women,1880,0,0.0
Chainman,women,1900,0,0.0
Chainman,women,1910,0,0.0
Chainman,women,1920,0,0.0
Chainman,women,1930,0,0.0
Chainman,women,1940,0,0.0
Chainman,women,1950,929,1.5294467813e-05
Chainman,women,1960,499,5.741736639e-06
Chainman,women,1970,602,5.509701981e-06
Chainman,women,1980,1021,7.945349813000001e-06
Chainman,women,1990,759,5.089666614000001e-06
Chainman,women,2000,0,0.0
Charwoman,men,1850,0,0.0
Charwoman,men,1860,0,0.0
Charwoman,men,1870,302,2.300244519e-05
Charwoman,men,1880,600,3.2773841973e-05
Charwoman,men,1900,3520,0.000118559351636
Charwoman,men,1910,10579,0.000271751820793
Charwoman,men,1920,16448,0.000391726651199
Charwoman,men,1930,24774,0.000508391350772
Charwoman,men,1940,37062,0.000712302333075
Charwoman,men,1950,50778,0.00083597684243
Charwoman,men,1960,74484,0.000857049122018
Charwoman,men,1970,275355,0.002520139516636
Charwoman,men,1980,204143,0.001588626392827
Charwoman,men,1990,166599,0.001117171763326
Charwoman,men,2000,198452,0.001180402227656
Charwoman,women,1850,0,0.0
Charwoman,women,1860,400,4.7424640467e-05
Charwoman,women,1870,100,7.616703705e-06
Charwoman,women,1880,100,5.462306995e-06
Charwoman,women,1900,4524,0.00015237571216
Charwoman,women,1910,25945,0.000666471404716
Charwoman,women,1920,18771,0.000447051372182
Charwoman,women,1930,29825,0.000612043757034
Charwoman,women,1940,43528,0.00083657374006
Charwoman,women,1950,76814,0.001264617062004
Charwoman,women,1960,206218,0.002372844581982
Charwoman,women,1970,406102,0.003716779059705
Charwoman,women,1980,766315,0.005963409150543
Charwoman,women,1990,820584,0.005502633714712
Charwoman,women,2000,1538658,0.009152013236455
Chemist,men,1850,809,0.000149642947118
Chemist,men,1860,301,3.5687041952000005e-05
Chemist,men,1870,1104,8.4088408907e-05
Chemist,men,1880,2594,0.000141692243463
Chemist,men,1900,8036,0.000270665610724
Chemist,men,1910,15115,0.000388271932252
Chemist,men,1920,31894,0.000759589604411
Chemist,men,1930,37922,0.000778203633001
Chemist,men,1940,56420,0.001084347785659
Chemist,men,1950,71535,0.001177706948349
Chemist,men,1960,81301,0.0009354888388
Chemist,men,1970,104054,0.00095233642848
Chemist,men,1980,88543,0.000689035365895
Chemist,men,1990,114710,0.000769216939904
Chemist,men,2000,79842,0.000474904131278
Chemist,women,1850,0,0.0
Chemist,women,1860,0,0.0
Chemist,women,1870,0,0.0
Chemist,women,1880,0,0.0
Chemist,women,1900,404,1.3607380131e-05
Chemist,women,1910,252,6.4733395250000005e-06
Chemist,women,1920,1414,3.3675917120000005e-05
Chemist,women,1930,505,1.0363188509e-05
Chemist,women,1940,1908,3.6670251241e-05
Chemist,women,1950,7798,0.000128381334776
Chemist,women,1960,13145,0.000151252761786
Chemist,women,1970,19839,0.000181573052497
Chemist,women,1980,23895,0.000185949200592
Chemist,women,1990,42610,0.00028573214026
Chemist,women,2000,39726,0.000236292196076
Chiropractor,men,1850,0,0.0
Chiropractor,men,1860,0,0.0
Chiropractor,men,1870,0,0.0
Chiropractor,men,1880,0,0.0
Chiropractor,men,1900,100,3.368163398e-06
Chiropractor,men,1910,0,0.0
Chiropractor,men,1920,3837,9.1382244689e-05
Chiropractor,men,1930,9605,0.000197105793338
Chiropractor,men,1940,9091,0.000174721831255
Chiropractor,men,1950,12017,0.000197840279559
Chiropractor,men,1960,13641,0.000156959978967
Chiropractor,men,1970,14624,0.000133843657428
Chiropractor,men,1980,20496,0.000159498422906
Chiropractor,men,1990,33741,0.000226258815877
Chiropractor,men,2000,46698,0.000277761993968
Chiropractor,women,1850,0,0.0
Chiropractor,women,1860,0,0.0
Chiropractor,women,1870,0,0.0
Chiropractor,women,1880,0,0.0
Chiropractor,women,1900,0,0.0
Chiropractor,women,1910,0,0.0
Chiropractor,women,1920,1717,4.0892185074e-05
Chiropractor,women,1930,1011,2.0746898184e-05
Chiropractor,women,1940,1818,3.4940522409000005e-05
Chiropractor,women,1950,1932,3.1807224774e-05
Chiropractor,women,1960,1990,2.2897907642e-05
Chiropractor,women,1970,2205,2.0180885163e-05
Chiropractor,women,1980,3324,2.5867132988e-05
Chiropractor,women,1990,15502,0.000103952584799
Chiropractor,women,2000,19954,0.0001186873705
Clergyman,men,1850,29414,0.005440788191044
Clergyman,men,1860,35220,0.004175739593196
Clergyman,men,1870,45907,0.00349660017005
Clergyman,men,1880,68499,0.003741625668866
Clergyman,men,1900,108124,0.003641792993283
Clergyman,men,1910,122668,0.003151077829012
Clergyman,men,1920,129169,0.003076297410552
Clergyman,men,1930,136996,0.002811317570451
Clergyman,men,1940,133751,0.002570588455862
Clergyman,men,1950,168400,0.002772430979268
Clergyman,men,1960,212391,0.002443874121617
Clergyman,men,1970,230171,0.00210660068887
Clergyman,men,1980,291038,0.002264837139238
Clergyman,men,1990,321137,0.002153465438323
Clergyman,men,2000,379579,0.002257754505731
Clergyman,women,1850,101,1.8682246797e-05
Clergyman,women,1860,300,3.5568480350000006e-05
Clergyman,women,1870,201,1.5309574447e-05
Clergyman,women,1880,898,4.9051516819000006e-05
Clergyman,women,1900,1207,4.0653732223000005e-05
Clergyman,women,1910,2267,5.8234367874000005e-05
Clergyman,women,1920,2424,5.7730143634e-05
Clergyman,women,1930,2529,5.189802721e-05
Clergyman,women,1940,4020,7.7261221168e-05
Clergyman,women,1950,8045,0.00013244778639
Clergyman,women,1960,7764,8.9336359263e-05
Clergyman,women,1970,8308,7.6037548271e-05
Clergyman,women,1980,19574,0.000152323484093
Clergyman,women,1990,40106,0.000268940934459
Clergyman,women,2000,69192,0.000411557409025
Clerical Worker,men,1850,2929,0.000541785157121
Clerical Worker,men,1860,8431,0.000999592859461
Clerical Worker,men,1870,62494,0.004759982813669
Clerical Worker,men,1880,98934,0.005404078802955
Clerical Worker,men,1900,245106,0.008255570580183
Clerical Worker,men,1910,525693,0.013503925695104
Clerical Worker,men,1920,850683,0.020259922350575
Clerical Worker,men,1930,1078763,0.022137473913494
Clerical Worker,men,1940,1329366,0.025549363318528
Clerical Worker,men,1950,1584096,0.02607955358988
Clerical Worker,men,1960,2030615,0.023365243581267
Clerical Worker,men,1970,2474020,0.02264304467669
Clerical Worker,men,1980,2718238,0.021153135933075
Clerical Worker,men,1990,2983145,0.020004233878402
Clerical Worker,men,2000,3739906,0.022245144284888
Clerical Worker,women,1850,0,0.0
Clerical Worker,women,1860,100,1.1856160116e-05
Clerical Worker,women,1870,2308,0.000175793521521
Clerical Worker,women,1880,4788,0.000261535258945
Clerical Worker,women,1900,38400,0.001293374745126
Clerical Worker,women,1910,121157,0.003112263479714
Clerical Worker,women,1920,417539,0.009944136321446
Clerical Worker,women,1930,494402,0.010145705199176
Clerical Worker,women,1940,745669,0.014331168539261
Clerical Worker,women,1950,1539068,0.025338241106896
Clerical Worker,women,1960,3761404,0.043280543415445
Clerical Worker,women,1970,5105863,0.046730537352997
Clerical Worker,women,1980,6374822,0.049608414095881
Clerical Worker,women,1990,7560092,0.050696110484149
Clerical Worker,women,2000,9244984,0.054989618185988
College President / Dean,men,1850,101,1.8682246797e-05
College President / Dean,men,1860,101,1.1974721718e-05
College President / Dean,men,1870,101,7.692870742000001e-06
College President / Dean,men,1880,398,2.1739981842000003e-05
College President / Dean,men,1900,201,6.770008431e-06
College President / Dean,men,1910,0,0.0
College President / Dean,men,1920,505,1.2027113257e-05
College President / Dean,men,1930,1011,2.0746898184e-05
College President / Dean,men,1940,0,0.0
College President / Dean,men,1950,4142,6.8191265535e-05
College President / Dean,men,1960,6378,7.3388369317e-05
College President / Dean,men,1970,34354,0.000314419106079
College President / Dean,men,1980,0,0.0
College President / Dean,men,1990,0,0.0
College President / Dean,men,2000,0,0.0
College President / Dean,women,1850,0,0.0
College President / Dean,women,1860,101,1.1974721718e-05
College President / Dean,women,1870,100,7.616703705e-06
College President / Dean,women,1880,0,0.0
College President / Dean,women,1900,0,0.0
College President / Dean,women,1910,0,0.0
College President / Dean,women,1920,404,9.621690605e-06
College President / Dean,women,1930,0,0.0
College President / Dean,women,1940,0,0.0
College President / Dean,women,1950,1526,2.5123097828000004e-05
College President / Dean,women,1960,1496,1.7213703433000003e-05
College President / Dean,women,1970,15025,0.000137513741306
College President / Dean,women,1980,0,0.0
College President / Dean,women,1990,0,0.0
College President / Dean,women,2000,0,0.0
Constable,men,1850,3439,0.00063612125481
Constable,men,1860,4715,0.000559017949515
Constable,men,1870,4019,0.000306115321921
Constable,men,1880,5686,0.000310586775765
Constable,men,1900,8545,0.000287809562424
Constable,men,1910,9825,0.000252383177927
Constable,men,1920,5449,0.000129773742849
Constable,men,1930,9099,0.000186722083663
Constable,men,1940,10729,0.000206202896
Constable,men,1950,7493,0.000123360007883
Constable,men,1960,8368,9.6286276959e-05
Constable,men,1970,5110,4.6768400537e-05
Constable,men,1980,0,0.0
Constable,men,1990,0,0.0
Constable,men,2000,0,0.0
Constable,women,1850,0,0.0
Constable,women,1860,0,0.0
Constable,women,1870,0,0.0
Constable,women,1880,0,0.0
Constable,women,1900,0,0.0
Constable,women,1910,0,0.0
Constable,women,1920,202,4.810845302e-06
Constable,women,1930,0,0.0
Constable,women,1940,0,0.0
Constable,women,1950,164,2.6999921650000003e-06
Constable,women,1960,696,8.008514431000001e-06
Constable,women,1970,200,1.830465774e-06
Constable,women,1980,0,0.0
Constable,women,1990,0,0.0
Constable,women,2000,0,0.0
Cook,men,1850,0,0.0
Cook,men,1860,6928,0.000821394772903
Cook,men,1870,16086,0.001225222958055
Cook,men,1880,5690,0.000310805268045
Cook,men,1900,68137,0.002294965495018
Cook,men,1910,0,0.0
Cook,men,1920,107994,0.002571992216052
Cook,men,1930,170873,0.003506513089548
Cook,men,1940,205345,0.003946568522621
Cook,men,1950,230222,0.003790229245304
Cook,men,1960,259815,0.002989557725648
Cook,men,1970,433899,0.003971186345369
Cook,men,1980,906926,0.007057634011164
Cook,men,1990,1481390,0.0099338356081
Cook,men,2000,2100285,0.012492598173426
Cook,women,1850,0,0.0
Cook,women,1860,8032,0.000952286780594
Cook,women,1870,37994,0.00289389040584
Cook,women,1880,4787,0.000261480635875
Cook,women,1900,204394,0.006884323897277
Cook,women,1910,0,0.0
Cook,women,1920,73046,0.001739668346516
Cook,women,1930,104637,0.00214727318038
Cook,women,1940,143807,0.00276385682404
Cook,women,1950,254588,0.004191375642221
Cook,women,1960,600691,0.006911842733396
Cook,women,1970,867535,0.007939965628245
Cook,women,1980,1375041,0.010700471844831
Cook,women,1990,1609016,0.010789664055247
Cook,women,2000,2289731,0.013619432271448
Counter Worker,men,1850,0,0.0
Counter Worker,men,1860,0,0.0
Counter Worker,men,1870,0,0.0
Counter Worker,men,1880,0,0.0
Counter Worker,men,1900,502,1.6908180261000003e-05
Counter Worker,men,1910,0,0.0
Counter Worker,men,1920,6865,0.000163497292101
Counter Worker,men,1930,16175,0.000331929849791
Counter Worker,men,1940,0,0.0
Counter Worker,men,1950,51488,0.000847665832901
Counter Worker,men,1960,56092,0.000645421826865
Counter Worker,men,1970,64511,0.000590425887882
Counter Worker,men,1980,56640,0.000440768475479
Counter Worker,men,1990,93128,0.000624493376161
Counter Worker,men,2000,95273,0.000566688475981
Counter Worker,women,1850,0,0.0
Counter Worker,women,1860,0,0.0
Counter Worker,women,1870,0,0.0
Counter Worker,women,1880,0,0.0
Counter Worker,women,1900,100,3.368163398e-06
Counter Worker,women,1910,0,0.0
Counter Worker,women,1920,1313,3.1270494468e-05
Counter Worker,women,1930,7082,0.00014533089312
Counter Worker,women,1940,0,0.0
Counter Worker,women,1950,49079,0.000808005582135
Counter Worker,women,1960,210897,0.002426683431156
Counter Worker,women,1970,217777,0.001993166724826
Counter Worker,women,1980,270330,0.002103688947321
Counter Worker,women,1990,256746,0.001721675289449
Counter Worker,women,2000,208388,0.001239502042896
Craftsman,men,1850,47904,0.008860934164132
Craftsman,men,1860,78049,0.009253614409692
Craftsman,men,1870,91556,0.006973549244541
Craftsman,men,1880,61142,0.003339763743205
Craftsman,men,1900,108845,0.003666077451388
Craftsman,men,1910,43321,0.00111282357771
Craftsman,men,1920,75069,0.001787848247743
Craftsman,men,1930,49544,0.001016700616882
Craftsman,men,1940,0,0.0
Craftsman,men,1950,78662,0.001295041363962
Craftsman,men,1960,122735,0.001412248590179
Craftsman,men,1970,904916,0.008282088833821
Craftsman,men,1980,0,0.0
Craftsman,men,1990,0,0.0
Craftsman,men,2000,0,0.0
Craftsman,women,1850,202,3.7364493594e-05
Craftsman,women,1860,501,5.939936218600001e-05
Craftsman,women,1870,101,7.692870742000001e-06
Craftsman,women,1880,200,1.0924613991e-05
Craftsman,women,1900,2211,7.4470092746e-05
Craftsman,women,1910,756,1.9420018576e-05
Craftsman,women,1920,1110,2.64358331e-05
Craftsman,women,1930,1011,2.0746898184e-05
Craftsman,women,1940,0,0.0
Craftsman,women,1950,619,1.0190824086e-05
Craftsman,women,1960,2789,3.2091590157000005e-05
Craftsman,women,1970,62514,0.000572148687124
Craftsman,women,1980,0,0.0
Craftsman,women,1990,0,0.0
Craftsman,women,2000,0,0.0
Cranemen / Hoistmen,men,1850,0,0.0
Cranemen / Hoistmen,men,1860,0,0.0
Cranemen / Hoistmen,men,1870,0,0.0
Cranemen / Hoistmen,men,1880,0,0.0
Cranemen / Hoistmen,men,1900,2717,9.1512999544e-05
Cranemen / Hoistmen,men,1910,0,0.0
Cranemen / Hoistmen,men,1920,30474,0.000725770790895
Cranemen / Hoistmen,men,1930,51565,0.001058173892086
Cranemen / Hoistmen,men,1940,123466,0.002372918888767
Cranemen / Hoistmen,men,1950,109222,0.001798161855212
Cranemen / Hoistmen,men,1960,144028,0.00165725620195
Cranemen / Hoistmen,men,1970,173610,0.001588935815523
Cranemen / Hoistmen,men,1980,182572,0.001420762395924
Cranemen / Hoistmen,men,1990,120046,0.00080499883853
Cranemen / Hoistmen,men,2000,97514,0.000580018053875
Cranemen / Hoistmen,women,1850,0,0.0
Cranemen / Hoistmen,women,1860,0,0.0
Cranemen / Hoistmen,women,1870,0,0.0
Cranemen / Hoistmen,women,1880,0,0.0
Cranemen / Hoistmen,women,1900,0,0.0
Cranemen / Hoistmen,women,1910,0,0.0
Cranemen / Hoistmen,women,1920,202,4.810845302e-06
Cranemen / Hoistmen,women,1930,0,0.0
Cranemen / Hoistmen,women,1940,583,1.120479899e-05
Cranemen / Hoistmen,women,1950,1405,2.3131030438000003e-05
Cranemen / Hoistmen,women,1960,1097,1.2622615418000002e-05
Cranemen / Hoistmen,women,1970,2404,2.2002198609e-05
Cranemen / Hoistmen,women,1980,4400,3.4240488914e-05
Cranemen / Hoistmen,women,1990,3169,2.1250531623e-05
Cranemen / Hoistmen,women,2000,3609,2.1466508977000003e-05
Creditor,men,1850,0,0.0
Creditor,men,1860,0,0.0
Creditor,men,1870,0,0.0
Creditor,men,1880,0,0.0
Creditor,men,1900,201,6.770008431e-06
Creditor,men,1910,0,0.0
Creditor,men,1920,8582,0.000204389477176
Creditor,men,1930,18198,0.000373444167326
Creditor,men,1940,28019,0.000538503023863
Creditor,men,1950,27992,0.000460842565152
Creditor,men,1960,41142,0.000473399857393
Creditor,men,1970,46190,0.000422746070612
Creditor,men,1980,0,0.0
Creditor,men,1990,0,0.0
Creditor,men,2000,0,0.0
Creditor,women,1850,0,0.0
Creditor,women,1860,0,0.0
Creditor,women,1870,0,0.0
Creditor,women,1880,0,0.0
Creditor,women,1900,0,0.0
Creditor,women,1910,0,0.0
Creditor,women,1920,403,9.597874539e-06
Creditor,women,1930,2529,5.189802721e-05
Creditor,women,1940,4308,8.2796353431e-05
Creditor,women,1950,8548,0.000140728859921
Creditor,women,1960,17638,0.000202951404518
Creditor,women,1970,22537,0.000206266035795
Creditor,women,1980,0,0.0
Creditor,women,1990,0,0.0
Creditor,women,2000,0,0.0
Crossing Guard / Toll Collector,men,1850,1818,0.000336280442351
Crossing Guard / Toll Collector,men,1860,1604,0.000190172808276
Crossing Guard / Toll Collector,men,1870,2313,0.000176174356706
Crossing Guard / Toll Collector,men,1880,4192,0.000228979909252
Crossing Guard / Toll Collector,men,1900,4725,0.000159145720591
Crossing Guard / Toll Collector,men,1910,0,0.0
Crossing Guard / Toll Collector,men,1920,9889,0.000235517075249
Crossing Guard / Toll Collector,men,1930,10114,0.000207551066509
Crossing Guard / Toll Collector,men,1940,17110,0.000328840670199
Crossing Guard / Toll Collector,men,1950,12586,0.000207207935303
Crossing Guard / Toll Collector,men,1960,20520,0.000236113097897
Crossing Guard / Toll Collector,men,1970,22533,0.000206229426479
